id.orig_h,id.orig_p,id.resp_h,id.resp_p,orig_pkts,resp_pkts,proto_encoded,conn_state_encoded,history_encoded,Target_encoded
192.168.1.198,36097,79.112.6.72,37215,1,0,0,2,0,1
192.168.1.198,36097,201.164.254.95,37215,1,0,0,2,0,1
192.168.1.198,36097,78.154.181.53,37215,1,0,0,2,0,1
192.168.1.198,36097,176.219.75.143,37215,1,0,0,2,0,1
192.168.1.198,36097,45.33.19.152,37215,1,0,0,2,0,1
192.168.1.198,36097,48.178.101.10,37215,1,0,0,2,0,1
192.168.1.198,36097,115.114.255.59,37215,1,0,0,2,0,1
192.168.1.198,36097,67.225.146.218,37215,1,0,0,2,0,1
192.168.1.198,36097,77.44.226.54,37215,1,0,0,2,0,1
192.168.1.198,36097,109.98.78.153,37215,1,0,0,2,0,1
192.168.1.198,36097,142.95.25.154,37215,1,0,0,2,0,1
192.168.1.198,36097,131.135.84.93,37215,1,0,0,2,0,1
192.168.1.198,36097,23.70.243.5,37215,1,0,0,2,0,1
192.168.1.198,36097,179.214.13.169,37215,1,0,0,2,0,1
192.168.1.198,36097,113.157.84.217,37215,1,0,0,2,0,1
192.168.1.198,36097,102.157.131.251,37215,1,0,0,2,0,1
192.168.1.198,36097,178.241.255.133,37215,1,0,0,2,0,1
192.168.1.198,36097,52.67.244.70,37215,1,0,0,2,0,1
192.168.1.198,36097,175.30.187.180,37215,1,0,0,2,0,1
192.168.1.198,36097,32.209.162.62,37215,1,0,0,2,0,1
192.168.1.198,36097,137.210.23.86,37215,1,0,0,2,0,1
192.168.1.198,36097,143.1.56.228,37215,1,0,0,2,0,1
192.168.1.198,36097,126.136.48.90,37215,1,0,0,2,0,1
192.168.1.198,36097,130.184.225.48,37215,1,0,0,2,0,1
192.168.1.198,36097,205.45.165.239,37215,1,0,0,2,0,1
192.168.1.198,36097,37.86.79.131,37215,1,0,0,2,0,1
192.168.1.198,36097,57.205.56.220,37215,1,0,0,2,0,1
192.168.1.198,36097,102.5.116.124,37215,1,0,0,2,0,1
192.168.1.198,36097,144.168.45.82,37215,1,0,0,2,0,1
192.168.1.198,36097,221.25.232.177,37215,1,0,0,2,0,1
192.168.1.198,36097,174.13.186.82,37215,1,0,0,2,0,1
192.168.1.198,36097,68.186.153.191,37215,1,0,0,2,0,1
192.168.1.198,36097,31.49.38.212,37215,1,0,0,2,0,1
192.168.1.198,36097,80.134.68.220,37215,1,0,0,2,0,1
192.168.1.198,36097,12.89.213.22,37215,1,0,0,2,0,1
192.168.1.198,36097,76.133.33.9,37215,1,0,0,2,0,1
192.168.1.198,36097,190.196.174.60,37215,1,0,0,2,0,1
192.168.1.198,36097,170.171.45.225,37215,1,0,0,2,0,1
192.168.1.198,36097,121.44.140.239,37215,1,0,0,2,0,1
192.168.1.198,36097,5.26.254.14,37215,1,0,0,2,0,1
192.168.1.198,36097,142.204.253.212,37215,1,0,0,2,0,1
192.168.1.198,36097,90.178.110.131,37215,1,0,0,2,0,1
192.168.1.198,36097,207.218.145.21,37215,1,0,0,2,0,1
192.168.1.198,36097,217.172.35.244,37215,1,0,0,2,0,1
192.168.1.198,36097,76.65.232.34,37215,1,0,0,2,0,1
192.168.1.198,36097,5.60.6.104,37215,1,0,0,2,0,1
192.168.1.198,36097,102.197.199.31,37215,1,0,0,2,0,1
192.168.1.198,36097,153.165.139.195,37215,1,0,0,2,0,1
192.168.1.198,36097,87.113.233.3,37215,1,0,0,2,0,1
192.168.1.198,36097,173.150.55.247,37215,1,0,0,2,0,1
192.168.1.198,36097,96.13.9.59,37215,1,0,0,2,0,1
192.168.1.198,36097,49.56.242.209,37215,1,0,0,2,0,1
192.168.1.198,36097,141.95.23.227,37215,1,0,0,2,0,1
192.168.1.198,36097,124.113.37.42,37215,1,0,0,2,0,1
192.168.1.198,36097,139.186.10.45,37215,1,0,0,2,0,1
192.168.1.198,36097,91.32.20.107,37215,1,0,0,2,0,1
192.168.1.198,36097,8.228.133.56,37215,1,0,0,2,0,1
192.168.1.198,36097,139.28.17.253,37215,1,0,0,2,0,1
192.168.1.198,36097,169.198.105.212,37215,1,0,0,2,0,1
192.168.1.198,36097,141.149.2.203,37215,1,0,0,2,0,1
192.168.1.198,36097,76.198.115.178,37215,1,0,0,2,0,1
192.168.1.198,36097,8.170.37.73,37215,1,0,0,2,0,1
192.168.1.198,36097,160.190.12.241,37215,1,0,0,2,0,1
192.168.1.198,36097,125.54.186.37,37215,1,0,0,2,0,1
192.168.1.198,36097,79.101.71.104,37215,1,0,0,2,0,1
192.168.1.198,36097,101.246.216.25,37215,1,0,0,2,0,1
192.168.1.198,36097,178.150.116.76,37215,1,0,0,2,0,1
192.168.1.198,36097,71.138.199.245,37215,1,0,0,2,0,1
192.168.1.198,36097,32.145.98.89,37215,1,0,0,2,0,1
192.168.1.198,36097,101.21.214.177,37215,1,0,0,2,0,1
192.168.1.198,36097,132.112.111.99,37215,1,0,0,2,0,1
192.168.1.198,36097,205.125.67.162,37215,1,0,0,2,0,1
192.168.1.198,36097,38.123.93.115,37215,1,0,0,2,0,1
192.168.1.198,36097,32.136.240.183,37215,1,0,0,2,0,1
192.168.1.198,36097,69.232.230.126,37215,1,0,0,2,0,1
192.168.1.198,36097,156.199.53.18,37215,1,0,0,2,0,1
192.168.1.198,36097,114.202.50.37,37215,1,0,0,2,0,1
192.168.1.198,36097,169.121.196.148,37215,1,0,0,2,0,1
192.168.1.198,36097,80.189.236.199,37215,1,0,0,2,0,1
192.168.1.198,36097,200.42.197.24,37215,1,0,0,2,0,1
192.168.1.198,36097,74.212.23.137,37215,1,0,0,2,0,1
192.168.1.198,36097,161.159.245.132,37215,1,0,0,2,0,1
192.168.1.198,36097,150.135.128.37,37215,1,0,0,2,0,1
192.168.1.198,36097,179.14.202.231,37215,1,0,0,2,0,1
192.168.1.198,36097,103.38.104.155,37215,1,0,0,2,0,1
192.168.1.198,36097,203.118.180.23,37215,1,0,0,2,0,1
192.168.1.198,36097,170.49.240.226,37215,1,0,0,2,0,1
192.168.1.198,36097,158.101.169.98,37215,1,0,0,2,0,1
192.168.1.198,36097,62.66.219.162,37215,1,0,0,2,0,1
192.168.1.198,36097,51.182.173.153,37215,1,0,0,2,0,1
192.168.1.198,36097,81.177.15.172,37215,1,0,0,2,0,1
192.168.1.198,36097,175.92.81.99,37215,1,0,0,2,0,1
192.168.1.198,36097,69.178.214.69,37215,1,0,0,2,0,1
192.168.1.198,36097,80.68.110.126,37215,1,0,0,2,0,1
192.168.1.198,36097,59.2.248.83,37215,1,0,0,2,0,1
192.168.1.198,36097,45.120.95.67,37215,1,0,0,2,0,1
192.168.1.198,36097,93.155.192.246,37215,1,0,0,2,0,1
192.168.1.198,36097,17.164.222.2,37215,1,0,0,2,0,1
192.168.1.198,36097,32.110.99.95,37215,1,0,0,2,0,1
192.168.1.198,36097,166.246.109.187,37215,1,0,0,2,0,1
192.168.1.198,35652,185.130.215.13,57722,1,0,0,2,0,1
192.168.1.198,36097,97.192.60.179,37215,1,0,0,2,0,1
192.168.1.198,36097,5.122.68.115,37215,1,0,0,2,0,1
192.168.1.198,36097,42.161.146.71,37215,1,0,0,2,0,1
192.168.1.198,36097,186.51.15.229,37215,1,0,0,2,0,1
192.168.1.198,36097,165.252.251.137,37215,1,0,0,2,0,1
192.168.1.198,36097,122.147.127.9,37215,1,0,0,2,0,1
192.168.1.198,36097,176.154.225.26,37215,1,0,0,2,0,1
192.168.1.198,36097,193.14.30.14,37215,1,0,0,2,0,1
192.168.1.198,36097,183.210.60.51,37215,1,0,0,2,0,1
192.168.1.198,36097,112.187.97.94,37215,1,0,0,2,0,1
192.168.1.198,36097,101.4.129.218,37215,1,0,0,2,0,1
192.168.1.198,36097,78.235.47.134,37215,1,0,0,2,0,1
192.168.1.198,36097,154.185.176.117,37215,1,0,0,2,0,1
192.168.1.198,36097,64.155.39.105,37215,1,0,0,2,0,1
192.168.1.198,36097,88.143.89.34,37215,1,0,0,2,0,1
192.168.1.198,36097,17.188.155.142,37215,1,0,0,2,0,1
192.168.1.198,36097,32.55.58.163,37215,1,0,0,2,0,1
192.168.1.198,36097,221.159.2.139,37215,1,0,0,2,0,1
192.168.1.198,36097,42.34.234.189,37215,1,0,0,2,0,1
192.168.1.198,36097,107.132.138.35,37215,1,0,0,2,0,1
192.168.1.198,36097,137.42.48.150,37215,1,0,0,2,0,1
192.168.1.198,36097,155.254.124.154,37215,1,0,0,2,0,1
192.168.1.198,36097,74.174.46.223,37215,1,0,0,2,0,1
192.168.1.198,36097,4.114.247.25,37215,1,0,0,2,0,1
192.168.1.198,36097,44.38.1.72,37215,1,0,0,2,0,1
192.168.1.198,36097,200.37.174.5,37215,1,0,0,2,0,1
192.168.1.198,36097,128.38.252.213,37215,1,0,0,2,0,1
192.168.1.198,36097,169.254.166.105,37215,1,0,0,2,0,1
192.168.1.198,36097,130.109.170.209,37215,1,0,0,2,0,1
192.168.1.198,36097,48.66.32.50,37215,1,0,0,2,0,1
192.168.1.198,36097,152.141.134.238,37215,1,0,0,2,0,1
192.168.1.198,36097,103.22.82.91,37215,1,0,0,2,0,1
192.168.1.198,36097,49.127.254.17,37215,1,0,0,2,0,1
192.168.1.198,36097,206.154.192.52,37215,1,0,0,2,0,1
192.168.1.198,36097,111.79.126.244,37215,1,0,0,2,0,1
192.168.1.198,36097,58.28.159.200,37215,1,0,0,2,0,1
192.168.1.198,36097,53.5.250.75,37215,1,0,0,2,0,1
192.168.1.198,36097,187.192.197.21,37215,1,0,0,2,0,1
192.168.1.198,36097,90.195.210.68,37215,1,0,0,2,0,1
192.168.1.198,36097,220.159.100.119,37215,1,0,0,2,0,1
192.168.1.198,36097,195.195.68.158,37215,1,0,0,2,0,1
192.168.1.198,36097,86.86.60.125,37215,1,0,0,2,0,1
192.168.1.198,36097,70.94.97.163,37215,1,0,0,2,0,1
192.168.1.198,36097,193.221.203.105,37215,1,0,0,2,0,1
192.168.1.198,36097,111.243.208.105,37215,1,0,0,2,0,1
192.168.1.198,36097,201.222.82.130,37215,1,0,0,2,0,1
192.168.1.198,36097,93.156.49.108,37215,1,0,0,2,0,1
192.168.1.198,36097,90.104.87.62,37215,1,0,0,2,0,1
192.168.1.198,36097,203.217.143.171,37215,1,0,0,2,0,1
192.168.1.198,36097,98.176.102.139,37215,1,0,0,2,0,1
192.168.1.198,36097,184.81.128.141,37215,1,0,0,2,0,1
192.168.1.198,36097,113.7.110.96,37215,1,0,0,2,0,1
192.168.1.198,36097,178.12.157.27,37215,1,0,0,2,0,1
192.168.1.198,36097,207.81.7.91,37215,1,0,0,2,0,1
192.168.1.198,36097,169.67.125.200,37215,1,0,0,2,0,1
192.168.1.198,36097,40.84.241.69,37215,1,0,0,2,0,1
192.168.1.198,36097,38.107.3.230,37215,1,0,0,2,0,1
192.168.1.198,36097,99.22.62.39,37215,1,0,0,2,0,1
192.168.1.198,36097,94.193.30.141,37215,1,0,0,2,0,1
192.168.1.198,36097,176.3.15.18,37215,1,0,0,2,0,1
192.168.1.198,36097,51.148.62.82,37215,1,0,0,2,0,1
192.168.1.198,36097,199.76.202.68,37215,1,0,0,2,0,1
192.168.1.198,36097,221.34.211.16,37215,1,0,0,2,0,1
192.168.1.198,36097,211.232.187.30,37215,1,0,0,2,0,1
192.168.1.198,36097,36.168.244.79,37215,1,0,0,2,0,1
192.168.1.198,36097,108.184.212.84,37215,1,0,0,2,0,1
192.168.1.198,36097,219.58.39.218,37215,1,0,0,2,0,1
192.168.1.198,36097,208.156.53.8,37215,1,0,0,2,0,1
192.168.1.198,36097,117.207.141.136,37215,1,0,0,2,0,1
192.168.1.198,36097,132.39.190.84,37215,1,0,0,2,0,1
192.168.1.198,36097,202.154.169.78,37215,1,0,0,2,0,1
192.168.1.198,36097,209.221.171.1,37215,1,0,0,2,0,1
192.168.1.198,36097,192.155.192.57,37215,1,0,0,2,0,1
192.168.1.198,36097,78.161.45.155,37215,1,0,0,2,0,1
192.168.1.198,36097,155.255.141.132,37215,1,0,0,2,0,1
192.168.1.198,36097,23.105.0.15,37215,1,0,0,2,0,1
192.168.1.198,36097,182.95.113.52,37215,1,0,0,2,0,1
192.168.1.198,36097,181.114.255.29,37215,1,0,0,2,0,1
192.168.1.198,36097,176.121.164.77,37215,1,0,0,2,0,1
192.168.1.198,36097,17.10.167.152,37215,1,0,0,2,0,1
192.168.1.198,36097,136.34.43.237,37215,1,0,0,2,0,1
192.168.1.198,36097,91.16.152.129,37215,1,0,0,2,0,1
192.168.1.198,36097,180.101.193.65,37215,1,0,0,2,0,1
192.168.1.198,36097,185.123.30.196,37215,1,0,0,2,0,1
192.168.1.198,36097,64.120.208.55,37215,1,0,0,2,0,1
192.168.1.198,36097,137.178.180.111,37215,1,0,0,2,0,1
192.168.1.198,36097,209.151.30.155,37215,1,0,0,2,0,1
192.168.1.198,36097,80.14.74.12,37215,1,0,0,2,0,1
192.168.1.198,36097,79.44.176.250,37215,1,0,0,2,0,1
192.168.1.198,36097,24.10.140.203,37215,1,0,0,2,0,1
192.168.1.198,36097,86.170.121.74,37215,1,0,0,2,0,1
192.168.1.198,36097,59.31.83.210,37215,1,0,0,2,0,1
192.168.1.198,36097,188.16.95.36,37215,1,0,0,2,0,1
192.168.1.198,36097,44.176.234.200,37215,1,0,0,2,0,1
192.168.1.198,36097,152.57.226.168,37215,1,0,0,2,0,1
192.168.1.198,36097,183.45.198.160,37215,1,0,0,2,0,1
192.168.1.198,36097,34.207.40.247,37215,1,0,0,2,0,1
192.168.1.198,36097,102.126.187.159,37215,1,0,0,2,0,1
192.168.1.198,36097,63.92.167.186,37215,1,0,0,2,0,1
192.168.1.198,36097,167.109.174.72,37215,1,0,0,2,0,1
192.168.1.198,36097,71.176.92.145,37215,1,0,0,2,0,1
192.168.1.198,36097,25.85.59.76,37215,1,0,0,2,0,1
192.168.1.198,36097,91.135.57.150,37215,1,0,0,2,0,1
192.168.1.198,36097,147.177.225.7,37215,1,0,0,2,0,1
192.168.1.198,36097,113.254.184.70,37215,1,0,0,2,0,1
192.168.1.198,36097,125.132.39.86,37215,1,0,0,2,0,1
192.168.1.198,36097,65.120.125.240,37215,1,0,0,2,0,1
192.168.1.198,36097,128.189.12.192,37215,1,0,0,2,0,1
192.168.1.198,36097,76.255.246.26,37215,1,0,0,2,0,1
192.168.1.198,36097,115.117.20.175,37215,1,0,0,2,0,1
192.168.1.198,36097,202.120.187.21,37215,1,0,0,2,0,1
192.168.1.198,36097,71.131.52.99,37215,1,0,0,2,0,1
192.168.1.198,36097,159.117.4.251,37215,1,0,0,2,0,1
192.168.1.198,36097,172.181.136.146,37215,1,0,0,2,0,1
192.168.1.198,36097,66.33.2.129,37215,1,0,0,2,0,1
192.168.1.198,36097,200.131.108.230,37215,1,0,0,2,0,1
192.168.1.198,36097,67.163.228.115,37215,1,0,0,2,0,1
192.168.1.198,36097,70.165.251.54,37215,1,0,0,2,0,1
192.168.1.198,36097,114.237.85.117,37215,1,0,0,2,0,1
192.168.1.198,36097,44.24.207.207,37215,1,0,0,2,0,1
192.168.1.198,36097,115.140.28.185,37215,1,0,0,2,0,1
192.168.1.198,36097,72.14.169.104,37215,1,0,0,2,0,1
192.168.1.198,36097,19.232.153.48,37215,1,0,0,2,0,1
192.168.1.198,36097,200.175.6.73,37215,1,0,0,2,0,1
192.168.1.198,36097,109.197.84.3,37215,1,0,0,2,0,1
192.168.1.198,36097,60.228.189.124,37215,1,0,0,2,0,1
192.168.1.198,36097,1.174.227.42,37215,1,0,0,2,0,1
192.168.1.198,36097,98.107.245.109,37215,1,0,0,2,0,1
192.168.1.198,36097,8.180.215.204,37215,1,0,0,2,0,1
192.168.1.198,36097,211.206.195.255,37215,1,0,0,2,0,1
192.168.1.198,36097,177.179.52.98,37215,1,0,0,2,0,1
192.168.1.198,36097,13.101.65.116,37215,1,0,0,2,0,1
192.168.1.198,36097,154.198.57.158,37215,1,0,0,2,0,1
192.168.1.198,36097,185.213.179.175,37215,1,0,0,2,0,1
192.168.1.198,36097,24.160.9.222,37215,1,0,0,2,0,1
192.168.1.198,36097,73.60.61.244,37215,1,0,0,2,0,1
192.168.1.198,36097,38.142.155.228,37215,1,0,0,2,0,1
192.168.1.198,36097,1.55.224.59,37215,1,0,0,2,0,1
192.168.1.198,36097,66.64.89.233,37215,1,0,0,2,0,1
192.168.1.198,36097,58.144.104.82,37215,1,0,0,2,0,1
192.168.1.198,36097,81.234.152.99,37215,1,0,0,2,0,1
192.168.1.198,36097,36.191.101.9,37215,1,0,0,2,0,1
192.168.1.198,36097,134.129.225.235,37215,1,0,0,2,0,1
192.168.1.198,36097,191.232.95.184,37215,1,0,0,2,0,1
192.168.1.198,36097,61.251.151.77,37215,1,0,0,2,0,1
192.168.1.198,36097,201.13.23.251,37215,1,0,0,2,0,1
192.168.1.198,36097,104.253.210.223,37215,1,0,0,2,0,1
192.168.1.198,36097,192.1.152.40,37215,1,0,0,2,0,1
192.168.1.198,36097,210.208.22.97,37215,1,0,0,2,0,1
192.168.1.198,36097,211.30.91.15,37215,1,0,0,2,0,1
192.168.1.198,36097,18.115.124.38,37215,1,0,0,2,0,1
192.168.1.198,36097,71.64.8.205,37215,1,0,0,2,0,1
192.168.1.198,36097,166.123.58.216,37215,1,0,0,2,0,1
192.168.1.198,36097,44.1.247.104,37215,1,0,0,2,0,1
192.168.1.198,36097,117.204.173.188,37215,1,0,0,2,0,1
192.168.1.198,36097,198.139.187.73,37215,1,0,0,2,0,1
192.168.1.198,36097,216.198.217.45,37215,1,0,0,2,0,1
192.168.1.198,36097,38.71.185.12,37215,1,0,0,2,0,1
192.168.1.198,36097,114.73.224.59,37215,1,0,0,2,0,1
192.168.1.198,36097,83.231.173.5,37215,1,0,0,2,0,1
192.168.1.198,36097,206.206.9.39,37215,1,0,0,2,0,1
192.168.1.198,36097,59.95.93.212,37215,1,0,0,2,0,1
192.168.1.198,36097,212.251.23.66,37215,1,0,0,2,0,1
192.168.1.198,36097,187.14.238.149,37215,1,0,0,2,0,1
192.168.1.198,36097,130.154.201.238,37215,1,0,0,2,0,1
192.168.1.198,36097,162.127.197.251,37215,1,0,0,2,0,1
192.168.1.198,36097,218.209.241.171,37215,1,0,0,2,0,1
192.168.1.198,36097,72.21.110.243,37215,1,0,0,2,0,1
192.168.1.198,36097,37.177.38.10,37215,1,0,0,2,0,1
192.168.1.198,36097,192.51.46.253,37215,1,0,0,2,0,1
192.168.1.198,36097,192.75.71.179,37215,1,0,0,2,0,1
192.168.1.198,36097,4.172.239.75,37215,1,0,0,2,0,1
192.168.1.198,36097,37.63.175.16,37215,1,0,0,2,0,1
192.168.1.198,36097,178.219.147.96,37215,1,0,0,2,0,1
192.168.1.198,36097,31.21.90.9,37215,1,0,0,2,0,1
192.168.1.198,36097,107.134.161.64,37215,1,0,0,2,0,1
192.168.1.198,36097,146.47.167.54,37215,1,0,0,2,0,1
192.168.1.198,36097,18.147.215.124,37215,1,0,0,2,0,1
192.168.1.198,36097,75.56.210.114,37215,1,0,0,2,0,1
192.168.1.198,36097,210.123.224.73,37215,1,0,0,2,0,1
192.168.1.198,36097,18.137.20.18,37215,1,0,0,2,0,1
192.168.1.198,36097,170.252.21.223,37215,1,0,0,2,0,1
192.168.1.198,36097,71.124.207.241,37215,1,0,0,2,0,1
192.168.1.198,36097,58.144.124.89,37215,1,0,0,2,0,1
192.168.1.198,36097,65.216.29.255,37215,1,0,0,2,0,1
192.168.1.198,36097,96.127.149.1,37215,1,0,0,2,0,1
192.168.1.198,36097,40.29.248.164,37215,1,0,0,2,0,1
192.168.1.198,36097,48.172.195.84,37215,1,0,0,2,0,1
192.168.1.198,36097,27.174.149.194,37215,1,0,0,2,0,1
192.168.1.198,36097,82.135.120.17,37215,1,0,0,2,0,1
192.168.1.198,36097,8.73.37.253,37215,1,0,0,2,0,1
192.168.1.198,36097,152.103.12.134,37215,1,0,0,2,0,1
192.168.1.198,36097,14.32.150.88,37215,1,0,0,2,0,1
192.168.1.198,36097,69.13.71.171,37215,1,0,0,2,0,1
192.168.1.198,36097,8.176.165.196,37215,1,0,0,2,0,1
192.168.1.198,36097,113.19.216.185,37215,1,0,0,2,0,1
192.168.1.198,36097,159.23.26.79,37215,1,0,0,2,0,1
192.168.1.198,36097,213.63.144.41,37215,1,0,0,2,0,1
192.168.1.198,36097,88.31.13.251,37215,1,0,0,2,0,1
192.168.1.198,36097,99.154.173.168,37215,1,0,0,2,0,1
192.168.1.198,36097,201.206.71.29,37215,1,0,0,2,0,1
192.168.1.198,36097,147.163.190.81,37215,1,0,0,2,0,1
192.168.1.198,36097,77.3.66.73,37215,1,0,0,2,0,1
192.168.1.198,36097,135.231.126.69,37215,1,0,0,2,0,1
192.168.1.198,36097,199.86.60.29,37215,1,0,0,2,0,1
192.168.1.198,36097,169.128.251.45,37215,1,0,0,2,0,1
192.168.1.198,36097,170.144.28.87,37215,1,0,0,2,0,1
192.168.1.198,36097,203.26.52.234,37215,1,0,0,2,0,1
192.168.1.198,36097,109.43.54.190,37215,1,0,0,2,0,1
192.168.1.198,36097,177.33.130.51,37215,1,0,0,2,0,1
192.168.1.198,36097,76.214.198.76,37215,1,0,0,2,0,1
192.168.1.198,36097,123.203.214.173,37215,1,0,0,2,0,1
192.168.1.198,36097,187.126.232.68,37215,1,0,0,2,0,1
192.168.1.198,36097,83.116.25.239,37215,1,0,0,2,0,1
192.168.1.198,36097,68.173.56.68,37215,1,0,0,2,0,1
192.168.1.198,36097,47.92.95.183,37215,1,0,0,2,0,1
192.168.1.198,36097,101.113.251.30,37215,1,0,0,2,0,1
192.168.1.198,36097,38.73.118.64,37215,1,0,0,2,0,1
192.168.1.198,36097,220.210.28.138,37215,1,0,0,2,0,1
192.168.1.198,36097,45.200.74.220,37215,1,0,0,2,0,1
192.168.1.198,36097,125.47.54.64,37215,1,0,0,2,0,1
192.168.1.198,36097,73.158.158.203,37215,1,0,0,2,0,1
192.168.1.198,36097,147.25.234.176,37215,1,0,0,2,0,1
192.168.1.198,36097,35.103.104.88,37215,1,0,0,2,0,1
192.168.1.198,36097,197.163.179.237,37215,1,0,0,2,0,1
192.168.1.198,36097,203.233.230.66,37215,1,0,0,2,0,1
192.168.1.198,36097,82.21.167.47,37215,1,0,0,2,0,1
192.168.1.198,36097,9.71.122.123,37215,1,0,0,2,0,1
192.168.1.198,36097,202.62.167.6,37215,1,0,0,2,0,1
192.168.1.198,36097,150.72.244.200,37215,1,0,0,2,0,1
192.168.1.198,36097,154.0.152.199,37215,1,0,0,2,0,1
192.168.1.198,36097,123.255.111.13,37215,1,0,0,2,0,1
192.168.1.198,36097,175.81.235.67,37215,1,0,0,2,0,1
192.168.1.198,36097,118.201.241.206,37215,1,0,0,2,0,1
192.168.1.198,36097,91.98.11.110,37215,1,0,0,2,0,1
192.168.1.198,36097,179.19.191.111,37215,1,0,0,2,0,1
192.168.1.198,36097,210.127.82.243,37215,1,0,0,2,0,1
192.168.1.198,36097,17.24.125.60,37215,1,0,0,2,0,1
192.168.1.198,36097,135.126.208.61,37215,1,0,0,2,0,1
192.168.1.198,36097,70.9.166.62,37215,1,0,0,2,0,1
192.168.1.198,36097,77.41.38.137,37215,1,0,0,2,0,1
192.168.1.198,36097,222.43.59.171,37215,1,0,0,2,0,1
192.168.1.198,36097,183.251.149.241,37215,1,0,0,2,0,1
192.168.1.198,36097,190.89.143.57,37215,1,0,0,2,0,1
192.168.1.198,54520,185.130.215.13,57722,1,0,0,2,0,1
192.168.1.198,36097,159.69.123.140,37215,1,0,0,2,0,1
192.168.1.198,36097,223.16.54.189,37215,1,0,0,2,0,1
192.168.1.198,36097,66.11.134.201,37215,1,0,0,2,0,1
192.168.1.198,36097,111.230.37.139,37215,1,0,0,2,0,1
192.168.1.198,36097,89.13.136.183,37215,1,0,0,2,0,1
192.168.1.198,36097,123.61.46.243,37215,1,0,0,2,0,1
192.168.1.198,36097,35.92.114.175,37215,1,0,0,2,0,1
192.168.1.198,36097,132.73.10.251,37215,1,0,0,2,0,1
192.168.1.198,36097,82.217.139.42,37215,1,0,0,2,0,1
192.168.1.198,36097,182.55.104.244,37215,1,0,0,2,0,1
192.168.1.198,36097,182.255.100.247,37215,1,0,0,2,0,1
192.168.1.198,36097,69.56.232.122,37215,1,0,0,2,0,1
192.168.1.198,36097,13.131.63.39,37215,1,0,0,2,0,1
192.168.1.198,36097,117.226.131.194,37215,1,0,0,2,0,1
192.168.1.198,36097,58.159.167.184,37215,1,0,0,2,0,1
192.168.1.198,36097,199.43.118.184,37215,1,0,0,2,0,1
192.168.1.198,36097,188.207.192.24,37215,1,0,0,2,0,1
192.168.1.198,36097,132.232.249.233,37215,1,0,0,2,0,1
192.168.1.198,36097,151.71.217.140,37215,1,0,0,2,0,1
192.168.1.198,36097,212.209.240.162,37215,1,0,0,2,0,1
192.168.1.198,36097,207.186.40.214,37215,1,0,0,2,0,1
192.168.1.198,36097,32.135.10.250,37215,1,0,0,2,0,1
192.168.1.198,36097,102.92.159.88,37215,1,0,0,2,0,1
192.168.1.198,36097,217.126.240.66,37215,1,0,0,2,0,1
192.168.1.198,36097,216.79.172.171,37215,1,0,0,2,0,1
192.168.1.198,36097,165.36.40.193,37215,1,0,0,2,0,1
192.168.1.198,36097,216.114.45.39,37215,1,0,0,2,0,1
192.168.1.198,36097,117.45.228.140,37215,1,0,0,2,0,1
192.168.1.198,36097,121.3.243.250,37215,1,0,0,2,0,1
192.168.1.198,36097,209.92.101.153,37215,1,0,0,2,0,1
192.168.1.198,36097,38.248.54.255,37215,1,0,0,2,0,1
192.168.1.198,36097,198.87.130.134,37215,1,0,0,2,0,1
192.168.1.198,36097,197.73.53.131,37215,1,0,0,2,0,1
192.168.1.198,36097,102.75.54.194,37215,1,0,0,2,0,1
192.168.1.198,36097,204.255.129.157,37215,1,0,0,2,0,1
192.168.1.198,36097,132.252.154.211,37215,1,0,0,2,0,1
192.168.1.198,36097,129.3.235.96,37215,1,0,0,2,0,1
192.168.1.198,36097,73.164.240.72,37215,1,0,0,2,0,1
192.168.1.198,36097,167.36.210.158,37215,1,0,0,2,0,1
192.168.1.198,36097,119.178.126.166,37215,1,0,0,2,0,1
192.168.1.198,36097,49.132.191.174,37215,1,0,0,2,0,1
192.168.1.198,36097,94.76.93.179,37215,1,0,0,2,0,1
192.168.1.198,36097,125.221.76.106,37215,1,0,0,2,0,1
192.168.1.198,36097,88.222.37.164,37215,1,0,0,2,0,1
192.168.1.198,36097,169.102.141.3,37215,1,0,0,2,0,1
192.168.1.198,36097,131.76.230.152,37215,1,0,0,2,0,1
192.168.1.198,36097,37.8.80.49,37215,1,0,0,2,0,1
192.168.1.198,36097,134.242.153.223,37215,1,0,0,2,0,1
192.168.1.198,36097,178.178.14.26,37215,1,0,0,2,0,1
192.168.1.198,36097,44.141.141.42,37215,1,0,0,2,0,1
192.168.1.198,36097,144.77.151.231,37215,1,0,0,2,0,1
192.168.1.198,36097,64.35.58.13,37215,1,0,0,2,0,1
192.168.1.198,36097,39.189.49.131,37215,1,0,0,2,0,1
192.168.1.198,36097,65.166.122.230,37215,1,0,0,2,0,1
192.168.1.198,36097,182.174.114.220,37215,1,0,0,2,0,1
192.168.1.198,36097,24.231.17.12,37215,1,0,0,2,0,1
192.168.1.198,36097,25.110.155.110,37215,1,0,0,2,0,1
192.168.1.198,36097,196.157.22.156,37215,1,0,0,2,0,1
192.168.1.198,36097,125.231.174.129,37215,1,0,0,2,0,1
192.168.1.198,36097,183.194.200.213,37215,1,0,0,2,0,1
192.168.1.198,36097,171.170.203.207,37215,1,0,0,2,0,1
192.168.1.198,36097,181.42.72.230,37215,1,0,0,2,0,1
192.168.1.198,36097,102.154.199.139,37215,1,0,0,2,0,1
